gene,F517_21h,F517_29h,F517_33h,F517_37h,F517_41h,F517_45h,F517_49h,F517_53h,F517_57h
SCO0097,9.69716064517452,9.51996380308662,8.57154198495883,8.46102462539056,8.31841727609021,8.62347509704151,8.87873215228358,8.62570884306447,8.62915420758669
SCO0099,7.50073124767613,7.8230133347235,6.49807353423022,7.17880315278877,7.07324898203064,6.92547202135024,6.8510549374619,6.88671271367089,6.69889755333269
SCO0101,7.8538293518571,8.35510634368169,7.33588655247728,7.74221585485341,7.61511871333741,7.64545829437123,7.6779153541884,7.64785812033222,7.68650052718322
SCO0102,8.06907675632327,6.6566234858486,5.1963972128035,5.92283213947754,5.73395684429387,5.50603203149944,5.53397857200235,5.1743709064735,5.15650448567999
SCO0103,8.51219176350776,7.32593002544486,6.96450131877861,6.93729207414907,6.3279268355088,6.60486205815886,6.63581887070931,6.13841402869709,6.3279268355088
SCO0104,6.77698127301409,6.01618923809933,4.9490160712812,5.37310681881292,5.46669961910134,5.07324898203064,4.99498192523338,4.17880315278877,4.72489276186563
SCO0105,5.96962635095648,5.51306958223937,4.03952836418664,5.15650448567999,4.84409546887262,4.49541091574286,3.86349800009514,3.95935801550265,4.0198995574377
SCO0106,6.74893823583228,6.83359291066629,4.89077093024524,6.1743709064735,5.99246632731459,5.64064663329883,5.32593002544486,4.8552145608362,5.25633975325979
SCO0107,7.90488545971814,7.71348198494606,7.23521646169403,8.43485985564411,7.58412736608661,7.18652696877944,7.61102479730735,7.19420965356574,7.53138146051631
SCO0108,3.62449086490779,2.50250034052918,1.3536369546147,1.15200309344505,2.71271804791953,3.23946593469539,2.78427130894456,2.50250034052918,1
SCO0109,5.45578384162215,5.80161855250846,4.28950661719499,5.45578384162215,5.46669961910134,5.13841402869709,5.12469574744931,4.17880315278877,3.72489276186563
SCO0110,7.52269050025227,7.47843258056735,6.73320367537001,7.62449086490779,7.61020461818299,7.42905796959378,7.56647692987598,7.28334563256831,7.64385618977472
SCO0111,4.87992354800825,4.68805599368526,4.68805599368526,4.79585928321977,4.39231742277876,4.28950661719499,4.61143471208235,4.63742992061529,4.62449086490779
SCO0112,3.25633975325979,0.736965594166206,1.58496250072116,1.15200309344505,0,2.57154198495883,1.28950661719499,1.58496250072116,2
SCO0113,2.78427130894456,3.23946593469539,2.78427130894456,3.03952836418664,3.03952836418664,1.28950661719499,3.51657552574091,2.93859945533586,2.78427130894456
SCO0114,7.33240957875569,7.23255417077265,6.39993060688864,6.3279268355088,6.06608919045777,6.50426726670337,6.36923380966572,5.93598350712884,6.19092208273735
SCO0116,7.22935292306665,7.50073124767613,5.74296433478765,7.02852004001005,7.22131858798513,7.361456459074,7.12699120543698,6.77185624083622,7.16769690055019
SCO0117,4.69116190455308,5.47031993478003,4.37696945844532,5.20511442990461,4.77258950389693,5.70965824817047,5.45578384162215,4.96450131877861,5.37310681881292
SCO0118,9.35069367911397,9.38334429370964,9.37745156205579,9.85953478638265,9.34934266846318,9.12526995443834,8.95758576161406,8.99388189083705,9.05754052805936
SCO0119,4.57826784814715,7.28642941366598,6.65344223860392,6.53915881110803,6.2997168157972,5.9490160712812,5.82866542830302,5.38082178394093,5.47393118833241
SCO0120,5.04682085675299,6.01618923809933,5.61470984411521,5.37310681881292,5.99246632731459,5.92018741822198,5.64705862181307,5.88806672131686,5.6130732074781
SCO0121,6.3497112514009,7.15762764263893,5.70351911107306,6.63339891759918,6.48471102708566,6.64385618977472,6.32992088564089,5.45212681801406,6.17214966655683
SCO0122,4.79585928321977,6.41503749927884,7.1160551044859,6.29564140336709,6.01495034146597,5.46307019570065,5.41503749927884,5.53397857200235,5.47393118833241
SCO0123,5.04682085675299,5.29768054864069,6.27094416616856,4.89616418901546,4.77258950389693,5.1963972128035,4.87992354800825,5.62123788711271,5.47393118833241
SCO0124,5.11547721741994,6.90421646131019,6.83429546487588,6.82159684463338,6.66770293172909,5.85798099512757,6.30783326500158,5.97982211806237,5.98742193392053
SCO0125,5.04682085675299,5.64064663329883,7.06129617926887,6.20945336562895,5.90689059560852,6.28745587763022,5.99498192523338,6.3497112514009,5.95677947140088
SCO0126,6.27094416616856,6.85728988371752,9.51416610508678,7.68883309849311,7.71271804791953,7.15200309344505,7.34577483684173,8.09803208296053,7.48784003382305
SCO0127,6.55969574211073,7.35950555270384,9.84810126440091,7.916211223585,7.70121018280073,7.4594316186373,7.54088143225704,8.33439744684958,8.00406437272422
SCO0128,3.90153736111431,3.67556504950206,2.78427130894456,3.03952836418664,3.03952836418664,1.28950661719499,3.51657552574091,3.25633975325979,2.28950661719499
SCO0129,2.78427130894456,4.90153736111431,4.11084576868829,3.74893823583228,4.48112668973662,2.95935801550265,3.25633975325979,3.53051471669878,3.72489276186563
SCO0130,5.80161855250846,5.83289001416474,5.10619940383193,4.89616418901546,4.91222403991156,4.95419631038687,4.10619940383193,4.49541091574286,4.52356195605701
SCO0131,5.1963972128035,5.00998408857262,4.86624861111117,12.654213340895,11.5181067009716,11.15650448568,10.8464915747894,11.0907373051014,11.0251011022052
SCO0132,7.74221585485341,8.61122976925355,9.41315776606062,9.78626962764847,10.0412028191833,10.4906280666949,10.538512297523,10.2852737680728,10.5216004397237
SCO0133,5.1963972128035,4.90153736111431,3.79585928321977,3.92810708151821,4.21377929103174,2.57154198495883,2.78427130894456,3.86899398784999,3.36923380966572
SCO0134,5.60815212809305,5.76376565350992,3.25633975325979,4.55799545312089,3.84130225398094,4.57826784814715,3.86349800009514,3.80161855250846,3.36923380966572
SCO0135,5.57490883605723,6.01618923809933,5.10619940383193,6.97982211806237,6.55799545312089,6.41691478651951,6.58579715219997,6.27198170309993,6.39422448854342
SCO0136,6.73245011304371,6.63420601974101,6.98742193392053,7.41221698021647,7.09451759878429,7.70351911107306,7.21161794974227,7.46851091254816,7.73546200357582
SCO0137,6.55969574211073,6.51657552574091,5.61470984411521,7.55714455658139,7.34725225124723,7.51394686718029,7.40087943628218,7.17880315278877,7.26886685113595
SCO0138,5.54088143225704,5.10619940383193,5.24792751344359,4.79585928321977,4.69426114321197,5.01495034146597,4.51306958223937,4.68805599368526,5.06369467531739
SCO0139,4.11547721741994,4.40750382659344,3.57826784814715,3.25633975325979,2.71271804791953,3.86349800009514,3.70043971814109,3.25633975325979,3.25633975325979
SCO0140,5.77844223014236,5.47031993478003,5.24792751344359,4.85244281158614,4.96962635095648,5.13841402869709,4.93336280696971,4.33786963875638,4.67556504950206
SCO0141,6.07562770481337,7.39088546728563,7.74819284958946,9.96634522366914,10.4687371644173,10.7235661456426,10.3540656810421,9.49774097553477,9.12182127939163
SCO0142,7.42905796959378,7.66375574721243,7.78281624574418,7.44386446303027,7.02852004001005,7.4534992884276,7.18322182405577,7.4093909361377,6.96642534001184
SCO0143,6.04439411935845,5.41503749927884,4.55799545312089,5.33786963875638,5.63420601974101,5.64064663329883,5.1963972128035,4.73696559416621,5.47393118833241
SCO0144,5.83289001416474,5.98742193392053,4.11084576868829,5.90689059560852,5.75785296064003,6.01742707175818,5.76081233612057,5.02974734339405,5.20076240536491
SCO0145,8.06907675632327,7.80233684729098,7.03342300153745,7.52443288577914,7.0815574091779,7.31288295528436,6.97218205586024,6.9836270302658,7.16769690055019
SCO0146,2.78427130894456,4.23946593469539,2.78427130894456,2.47393118833241,2,2.03952836418664,1.28950661719499,2,1.53051471669878
SCO0147,7.21377929103174,6.76376565350992,5.26886685113595,6.36535037517849,6.2997168157972,6.68805599368526,6.52704252479197,6.31187443022344,6.36729339909628
SCO0148,5.92018741822198,5.80161855250846,3.92810708151821,4.64385618977472,5.11547721741994,5.13841402869709,4.68805599368526,4.28128611039002,4.10619940383193
SCO0149,3.62449086490779,3.23946593469539,4.42998784074482,3.4594316186373,3.97982211806237,4.14295795384204,3.99498192523338,4.63742992061529,4.24370292758186
SCO0150,6.09686153925259,5.72489276186563,5.04924351901985,5.24792751344359,5.16546535325161,5.54432051622381,5.12469574744931,5.24158598656976,5.58329174773664
SCO0151,5.30580842952409,5.00998408857262,3.68182403997375,2.78427130894456,4.11547721741994,4.39231742277876,3.70043971814109,4.49541091574286,3.63097489847799
SCO0152,5.88806672131686,5.68494338181792,6.33191218345998,5.15650448567999,5.20511442990461,5.67869793898703,5.28950661719499,6.04924351901985,5.25633975325979
SCO0153,5.80161855250846,6.20945336562895,4.23095443483987,5.57154198495883,6.1743709064735,5.92018741822198,5.37696945844532,4.59162623100217,5.06369467531739
SCO0154,5.30580842952409,5.51306958223937,4.46669961910134,4.99498192523338,5.11547721741994,4.89616418901546,4.813068573252,4.28128611039002,4.89077093024524
SCO0155,7.18322182405577,7.77002145101637,6.22881869049588,6.44386446303027,6.61960864352805,6.89616418901546,6.82442843541655,6.69580826940945,6.79297100389495
SCO0156,2.03952836418664,2.50250034052918,3.53051471669878,1.15200309344505,2.3536369546147,2.95935801550265,2.78427130894456,3.03952836418664,3.36923380966572
SCO0157,4.11547721741994,4.40750382659344,3.28950661719499,3.62449086490779,2.3536369546147,4.0198995574377,3.03952836418664,3.53051471669878,3.36923380966572
SCO0158,3.25633975325979,4.55799545312089,5.87446911791614,4.48112668973662,4.84409546887262,5.28950661719499,5.61470984411521,5.32992088564089,5.51306958223937
SCO0159,4.4594316186373,4.40750382659344,5.06847973788277,4.37696945844532,3.97982211806237,4.82442843541655,4.61143471208235,4.89077093024524,5.15650448567999
SCO0160,5.77844223014236,6.11084576868829,5.63742992061529,5.45578384162215,5.68494338181792,6.09451759878429,5.61470984411521,5.14748761232256,5.15650448567999
SCO0161,2.78427130894456,4.55799545312089,4.18762700317577,3.92810708151821,3.70659194512269,2.95935801550265,3.70043971814109,3.34577483684173,3.63097489847799
SCO0162,9.04165915163721,11.0919495459037,11.1154049652581,10.4320778620951,9.74333842918645,10.0538504800081,9.14663938395463,9.01495034146597,8.59079494602331
SCO0163,6.55969574211073,7.25424128737579,7.5213823287488,7.28950661719499,7.09451759878429,7.11778737810714,6.92547202135024,6.60979435370109,6.71118895923278
SCO0164,6.13841402869709,7.07086633071964,8.31263089010666,6.97982211806237,6.48471102708566,6.51832530769087,6.54432051622381,6.95871381141029,6.90153736111431
SCO0165,7.18322182405577,8.00624814766518,6.4447848426729,7.12699120543698,6.7279204545632,6.78427130894456,5.76081233612057,5.55458885167764,5.88806672131686
SCO0166,6.57994442595453,6.97345821254751,5.70351911107306,7.26157260281574,7.37696945844532,7.48739344813897,7.5331133875441,7.03830935689748,7.46579311888873
SCO0167,10.0373944250155,12.3002889984804,12.406278833416,11.2222917834067,10.5269338840268,11.092610339084,10.0287502389374,9.90036368851937,9.86151775415177
SCO0168,10.0062481476652,12.0307820691322,12.0785956034961,11.0224448780129,10.2422478643815,10.8254005125995,9.90354715253415,9.61920104498292,9.56763924329804
SCO0169,10.1899617950315,12.3404064908533,12.3653503751785,11.1266327807896,10.4069135982823,11.1284240142159,10.1580486011716,10.0412028191833,9.92596646187861
SCO0170,9.23654576708697,11.1220370632695,11.0465935234478,9.79640019244597,9.27754571616343,9.81110705691871,9.21296916744982,8.77771193650952,8.67948009950545
SCO0171,9.31854280970272,11.3461751193258,11.2032120343598,9.87719891067171,9.47550827372195,9.84461859513963,9.12182127939163,8.84217571470926,8.61552746671623
SCO0172,7.25056161138346,8.91355432588953,8.26131141062875,7.9836270302658,7.44524481240129,7.83885374683819,7.27715822476734,6.40372218605101,6.27094416616856
SCO0173,8.7395931128543,10.3766077749835,10.162601129534,8.88941945938211,8.29001884693262,8.8293703855811,8.11576618988778,7.68650052718322,7.68650052718322
SCO0174,9.89801347499375,11.7724520454584,11.5767992425835,10.3881369068402,9.62205181945638,10.0251395622785,9.12182127939163,8.65523255325877,8.45418503432068
SCO0175,6.8538293518571,6.63420601974101,4.57826784814715,4.28950661719499,4.39231742277876,4.28950661719499,3.70043971814109,3.34577483684173,3.83007499855769
SCO0176,4.11547721741994,5.29768054864069,3.89616418901546,3.74893823583228,2,3.4594316186373,2.78427130894456,3.53051471669878,2.93859945533586
SCO0177,8.92761337420459,11.041773212201,10.6787957322452,9.44409461299341,8.93663793900257,9.09539702279256,8.44063850248273,7.73508586094798,7.58329174773664
SCO0178,8.02790599656988,8.7298095409152,8.21755386440007,7.60938397251758,6.93598350712884,7.09451759878429,6.47212669148566,5.62123788711271,6.09216984392787
SCO0179,11.3108020992952,13.4156977615476,13.4605838799017,11.8885318681063,11.5371644629728,12.3698396531386,11.2888660741658,10.8766874678158,10.8279601263868
SCO0180,8.14579065657989,10.2155329997457,10.2254752474215,9.2856590861363,8.85452212259833,9.22774963150596,8.59411721586427,8.3477443866915,8.02667712508086
SCO0181,9.80574387215162,12.0418112303851,11.9646216453087,10.729243074692,10.277803985953,10.4539564885711,9.6388381150081,9.36583637654434,9.1597312080773
SCO0182,5.1963972128035,4.23946593469539,2.68805599368526,3.03952836418664,2.3536369546147,2.95935801550265,0,2,3.05889368905357
SCO0183,4.4594316186373,4.0198995574377,5.32192809488736,4.55799545312089,4.69426114321197,4.89616418901546,5.32593002544486,5.62123788711271,5.34182765232507
SCO0184,4.87992354800825,4.79585928321977,6.52181851772896,5.33786963875638,4.96962635095648,5.1963972128035,5.28950661719499,5.97982211806237,5.91222403991156
SCO0185,10.8883204563386,8.67752390254012,8.18184244251758,9.23813931847236,9.4318457869654,8.56626549951861,7.83429546487588,7.28334563256831,6.9095597823845
SCO0186,11.1104833098162,9.1281375662767,9.10910513500734,9.44742766814537,9.75117208666448,8.86074213480463,7.93270688741266,7.39136294372252,7.23840473932508
SCO0187,10.3291111351487,8.23707714648189,7.60774127943844,8.5331133875441,8.57595936769973,7.84688328624424,7.22988695788337,7.02852004001005,6.6566234858486
SCO0188,11.2098594726101,9.06937517292189,8.58140983495903,9.04833549735499,9.32192809488736,8.40419543356744,7.77038859570366,7.36243092384654,6.83429546487588
SCO0189,8.79007693062577,7.76597668082527,7.56436123065403,7.53743413063857,7.4383298205356,6.80878545766404,6.49096226886025,6.62286529285875,6.14974711950468
SCO0190,7.62449086490779,6.33191218345998,5.41878963413995,6.40182764206123,6.40182764206123,5.50603203149944,5.58161905764679,5.10852445677817,5.20076240536491
SCO0191,10.5700665132419,8.76044274599664,8.03128000585722,8.47122359596892,8.38202352915068,7.74371242660679,7.10503547069829,6.31187443022344,6.58496250072116
SCO0192,7.62449086490779,8.10328780841202,6.63420601974101,7.28950661719499,6.90622252658019,6.58996318177952,6.30783326500158,6.59162623100217,6.4594316186373
SCO0193,9.25240262253225,9.34552845394627,7.9962380812038,8.24740011623761,8.2089117117683,7.61797755794912,7.42998784074482,6.8628095271444,7.10445315180405
SCO0194,11.5146044809762,9.55990813740605,9.02020832042249,9.27638292960803,9.44501484586842,8.81003601378052,8.0282130509588,7.25529090185707,6.86349800009514
SCO0195,10.3389220456642,8.30530177629995,7.24898172981559,8.6122541923889,8.83482215610445,8.10328780841202,7.44983646185611,6.3497112514009,6.11316335158169
SCO0196,8.89515448755755,6.6566234858486,5.58496250072116,7.10270478353406,7.27042511775825,6.68805599368526,6.16434828386488,5.14748761232256,4.93336280696971
SCO0197,7.25056161138346,9.1550993087491,8.75135808486507,7.97664367429847,7.54603698881283,8.27508984442611,7.61879333124815,7.38370429247405,7.59867288075206
SCO0198,7.9638594077376,9.36632221424582,9.09011241966429,8.49851682661069,8.17492568250068,8.58412736608661,7.97918698926458,7.90488545971814,8.1232592293172
SCO0199,8.40419543356744,10.5162472052295,10.359993526678,9.31891934501502,9.14635653030391,9.69242177334181,9.18267022969199,9.14593214582051,9.24343847976866
SCO0200,8.79007693062577,11.0285584090488,10.9071410417581,9.560226671731,9.19475685442225,9.7186280061369,9.28707103922287,9.19352536050122,9.18322182405577
SCO0201,10.4778706740205,12.638938647745,12.5830827675029,11.166267712957,10.5742781496905,11.1684631984243,10.5798396969036,10.1391249610728,10.1342836980033
SCO0202,5.11547721741994,5.47031993478003,5.58496250072116,4.64385618977472,4.96962635095648,4.95419631038687,4.10619940383193,4.92283213947754,4.83007499855769
SCO0203,11.3982686524078,12.0225219388809,11.9946284342125,11.5767992425835,11.3335280915712,11.6632615889473,11.3254303907937,11.2920659491433,11.3731672521585
SCO0204,10.9163771173402,12.4429434958487,12.2679570844028,11.0850666741076,10.6710495683796,11.064892429675,10.1937991166768,9.98528852902953,9.679968734579
SCO0205,3.90153736111431,6.27094416616856,4.9490160712812,5.24792751344359,4.39231742277876,4.67556504950206,4.61143471208235,4.28128611039002,4.41503749927884
SCO0206,0.289506617194985,5.1743709064735,2.25633975325979,2.78427130894456,0,2.57154198495883,2.78427130894456,2,2.55799545312089
SCO0207,6.20294005867028,8.02236781302845,6.5331133875441,6.39040783277013,5.06369467531739,6.11316335158169,5.53397857200235,5.45212681801406,5.25633975325979
SCO0208,9.59970625594193,11.5524556337215,11.6413493341642,10.2483229348633,10.0626458239147,10.5082349561004,10.1105558088761,9.8811139606751,9.91089252616601
SCO0209,9.36729339909628,11.2320211225342,11.072653688009,9.99890378661904,9.52856263711538,10.1548181090521,9.46613312322062,8.98805344850312,8.87685796891404
SCO0210,8.66415095199257,10.4560120980961,10.207421114214,8.78935250427819,8.11432074838736,8.80072018082435,8.04984854945056,7.99372467457351,8.14579065657989
SCO0211,6.94706867610467,9.07533057886424,8.46397840790621,7.17880315278877,6.56563102246922,6.99120688154199,6.60403836699125,6.51394686718029,6.8116422804607
SCO0212,8.74202867417966,10.0742901558772,9.82248231390619,8.64405655017237,7.75191593563218,8.72735324596895,7.6779153541884,7.41925796559704,7.6724253419715
SCO0213,9.63137918460671,10.9777569263282,10.9050526608588,9.43207786209513,8.46170680447532,9.23654576708697,8.31288295528435,8.38130260215598,8.58683978796183
SCO0214,8.93270688741265,9.81609477162176,9.72109918870719,8.15987133677839,7.58412736608661,8.29001884693262,6.955488469041,6.92547202135024,6.97855158073596
SCO0215,8.04984854945056,10.0533225589752,9.74062404448941,8.43485985564411,7.68883309849311,8.2558154228739,7.51394686718029,7.35657423769425,7.41362792902417
SCO0216,11.207421114214,13.0973006044472,13.0472564788189,11.6470086384416,10.277803985953,11.056562455193,9.95500404516017,9.87310228215224,9.85356947704043
SCO0217,9.17935622737514,11.1359942347604,11.1858390211049,9.67556504950206,8.57595936769973,9.5077946401987,8.33390073655344,8.25738784269265,8.27793310351172
SCO0218,5.92018741822198,7.03342300153745,6.09569004504214,6.19201877229293,5.54088143225704,6.09451759878429,4.87992354800825,5.02974734339405,5.47393118833241
SCO0219,7.26470322619441,8.90889294851967,8.6122541923889,7.40277522504498,6.3497112514009,7.361456459074,6.71271804791953,6.40372218605101,6.14974711950468
SCO0220,7.90488545971814,9.01371038003091,8.54967772639332,7.41221698021647,6.57994442595453,7.06129617926887,5.53397857200235,5.20511442990461,5.4447848426729
SCO0221,6.38082178394093,6.41503749927884,4.9490160712812,5.74296433478765,5.31791503238074,5.70965824817047,5.58161905764679,5.10852445677817,5.29768054864069
SCO0222,10.9878166629281,10.5533092994511,10.3410863514399,9.73527394452049,9.68698679064156,9.7279204545632,9.67085292215274,9.63803360081416,9.5357073859191
SCO0223,8.02113421308934,7.80233684729098,5.41127558048264,6.68805599368526,6.55799545312089,6.89616418901546,6.97218205586024,6.2521397647305,6.41315776606062
SCO0224,7.94251450533924,8.68844459841243,8.57154198495883,7.66770293172909,7.63420601974101,8.64665870634526,9.77762062380713,9.98963102661645,10.6965812107839
SCO0225,7.42066204847272,7.37889690701644,5.38849571182635,6.11316335158169,6.14974711950468,6.18982455888002,5.97218205586024,4.96450131877861,4.93336280696971
SCO0226,8.5161377484531,9.01928183315471,9.05964489711058,8.58704822472314,7.94771809994678,7.91355432588953,8.04984854945056,7.6558288314408,7.46579311888873
SCO0227,3.62449086490779,4.0198995574377,3.79585928321977,1.15200309344505,2,3.4594316186373,3.25633975325979,3.4594316186373,2
SCO0228,0.289506617194985,0.736965594166206,1.58496250072116,0,1.15200309344505,0,2.03952836418664,1.18762700317577,0
SCO0229,8.11749881024121,7.8230133347235,7.60774127943844,7.54603698881283,7.48022921223278,7.813068573252,7.64425688274797,7.88535743405888,7.74670092076892
SCO0230,7.68766728425521,7.54603698881283,6.41503749927884,6.82159684463338,7.00187728724067,7.17103776280939,7.27715822476734,6.8628095271444,7.14409170245905
SCO0231,9.67409416233211,10.02082564822,9.96434086779242,9.41925796559704,8.8851879345532,9.10474434063154,9.07473614332189,8.81893717134114,8.64805792575334
SCO0232,3.90153736111431,3.67556504950206,2.84130225398094,2.47393118833241,2.71271804791953,2.03952836418664,1.28950661719499,3.03952836418664,2.55799545312089
SCO0233,6.94706867610467,6.91886323727459,6.02483185297994,6.23308702213268,6.33588655247728,6.47031993478003,6.73846761933144,5.75933340719466,6.60156446805829
SCO0234,2.78427130894456,2.50250034052918,4.42998784074482,3.4594316186373,4.11547721741994,3.4594316186373,3.99498192523338,3.86899398784999,2.93859945533586
SCO0235,7.91155843665136,7.9962380812038,6.79369361600166,7.37745156205579,7.22988695788337,7.17103776280939,7.24581676684778,7.03830935689748,7.19201877229293
SCO0236,5.83289001416474,6.13841402869709,5.11547721741994,6.08864103244762,5.99246632731459,6.09451759878429,5.64705862181307,6.00749453654692,5.91222403991156
SCO0237,4.11547721741994,5.10619940383193,4.74893823583228,4.64385618977472,4.62449086490779,4.74893823583228,4.41503749927884,4.49541091574286,4.57154198495883
SCO0238,5.30580842952409,5.86899398784999,4.60486205815886,4.9490160712812,4.77258950389693,5.07324898203064,4.813068573252,4.55799545312089,4.48112668973662
SCO0239,8.1372758076985,7.9962380812038,7.39136294372252,7.44937795397337,7.26157260281574,6.92547202135024,7.00624814766518,6.72489276186563,6.9215103848813
SCO0240,5.60815212809305,5.47031993478003,5.45578384162215,5.20511442990461,5.16546535325161,5.28950661719499,5.37696945844532,5.36535037517849,5.01495034146597
SCO0241,6.47753342501261,6.49895998282393,5.54088143225704,5.98742193392053,6.22881869049588,5.92018741822198,6.20945336562895,6.04924351901985,5.79585928321977
SCO0242,8.79658045046343,9.17866485100647,8.72261781520624,9.4691895617371,9.46692615518422,9.49984588708321,9.54860787462691,9.42474950224759,9.54657296795519
SCO0243,7.58412736608661,8.32717835557457,7.10794354473453,8.54045096976216,8.54839380903695,8.80072018082435,8.71615258343078,8.50205827064955,8.78427130894456
SCO0244,8.57364718749332,7.89077093024524,7.10153802646206,7.9028775331019,7.67321090966904,7.85244281158614,7.81271213222711,7.8538293518571,7.61879333124815
SCO0245,8.7552585179919,8.27844945822048,8.13670636027019,8.04317921819959,8.0260622965862,8.35265652981252,8.16992500144231,8.41691478651951,8.17492568250068
SCO0246,10.6456584324087,10.1773503224045,10.1157661898878,9.60166763192124,9.61389175787787,9.85174904141606,9.77442103269552,9.87310228215224,9.79170556113651
SCO0247,13.4241079545059,13.3047949450842,12.9919351327019,13.1439500325968,13.2097156561278,13.2303207156611,13.1368487432006,13.1802717910166,13.154536854535
SCO0248,5.04682085675299,5.86899398784999,4.13385574673479,5.29564140336709,5.20511442990461,5.37696945844532,4.51306958223937,5.06369467531739,4.89077093024524
SCO0249,7.40891939011589,7.00873984956416,7.63742992061529,6.53915881110803,6.56563102246922,6.85452212259833,6.87310228215224,7.14522456081399,6.955488469041
SCO0250,7.20620038783386,6.55969574211073,5.82442843541655,6.44386446303027,6.54432051622381,6.38658105322962,6.3497112514009,6.20945336562895,6.02483185297994
SCO0251,0.289506617194985,3.23946593469539,2,2,2.71271804791953,2.03952836418664,3.25633975325979,3.15200309344505,2.93859945533586
SCO0252,6.99874711668992,6.67556504950206,6.4447848426729,6.6558288314408,6.55799545312089,6.45760888303048,6.20945336562895,6.54432051622381,6.7630278907524
SCO0253,6.76376565350992,6.57994442595453,5.56816725817818,6.20945336562895,6.2997168157972,6.18982455888002,6.43370134354388,5.9095597823845,6.06608919045777
SCO0254,6.73245011304371,6.83359291066629,6.04439411935845,6.48649986183547,6.38945208908437,6.22239242133645,6.32992088564089,6.3497112514009,6.71118895923278
SCO0255,6.43370134354388,6.88264304936184,6.8988532765431,6.41691478651951,6.467605550083,6.85452212259833,6.8628095271444,6.69580826940945,6.51219176350776
SCO0256,4.87992354800825,4.55799545312089,5.11547721741994,4.17880315278877,4.55799545312089,5.76671293756026,5.88806672131686,6.54432051622381,6.44662384233668
SCO0257,5.64064663329883,5.00998408857262,5.26886685113595,5.15650448567999,5.39993060688864,5.58161905764679,6.61960864352805,6.62286529285875,6.4594316186373
SCO0258,5.04682085675299,5.10619940383193,4.90689059560852,4.55799545312089,4.84409546887262,5.1963972128035,5.37696945844532,5.62123788711271,5.20076240536491
SCO0259,5.80161855250846,5.76376565350992,5.55117418726487,6.15425554517643,6.04439411935845,6.60486205815886,6.88332212447011,7.00936210320369,7.06129617926887
SCO0260,9.30009829613283,9.21458895995631,8.92117975693419,8.77716397358305,9.06084601699753,8.69735373826735,8.89397560868658,8.70697558959799,8.72829846977324
SCO0261,6.41597644824846,6.48291997155967,5.00998408857262,5.71881824745595,5.9451186487194,6.41691478651951,6.2521397647305,5.93598350712884,5.86899398784999
SCO0262,7.68766728425521,7.89077093024524,7.07086633071964,7.1931146288142,7.00187728724067,7.34182765232507,7.4653396550972,7.22024395475787,7.52181851772896
SCO0263,6.99874711668992,6.51657552574091,6.20945336562895,5.60815212809305,5.92283213947754,6.06847973788277,6.56985560833095,6.27198170309993,6.38082178394093
SCO0264,6.55969574211073,6.54432051622381,5.14748761232256,6.40182764206123,6.45212681801406,6.2426448453629,5.99498192523338,6.00749453654692,6.12469574744931
SCO0265,7.8934700798462,8.01742707175818,7.5213823287488,7.59949964011044,7.85798099512757,7.9638594077376,7.84688328624424,7.73508586094798,7.78608807664579
SCO0266,5.30580842952409,5.47031993478003,5.63742992061529,5.66612535361576,5.11547721741994,5.28950661719499,4.68805599368526,5.62123788711271,5.06369467531739
SCO0267,5.41315776606062,5.10619940383193,5.06369467531739,4.71271804791953,4.84409546887262,5.13841402869709,5.12469574744931,4.68805599368526,5.25633975325979
SCO0268,6.62611460738746,7.93925270191296,6.30175021294973,8.42579869265932,8.83482215610445,8.72735324596895,9.05844277639452,8.64405655017237,8.78427130894456
SCO0269,7.38801728534513,8.24238020351296,8.53268060066794,8.96048468095694,9.11894107272351,9.12340294551405,9.37092953067132,9.38717965704754,9.30694774914351
SCO0270,4.96450131877861,6.67556504950206,6.56478461878353,6.97982211806237,6.87719891067171,7.15987133677839,7.14692218216016,7.13613668798603,7.15650448567999
SCO0271,5.50250034052918,4.90153736111431,4.28950661719499,4.55799545312089,5.06369467531739,5.13841402869709,5.23946593469539,4.96450131877861,4.48112668973662
SCO0272,4.11547721741994,4.40750382659344,4.90689059560852,4.79585928321977,4.21377929103174,4.57826784814715,4.61143471208235,4.49541091574286,4.72489276186563
SCO0273,4.96450131877861,4.79585928321977,5.46669961910134,5.10852445677817,5.16546535325161,5.01495034146597,5.45578384162215,5.45212681801406,5.66612535361576
SCO0274,5.24792751344359,5.10619940383193,6.39993060688864,5.24792751344359,5.56816725817818,5.82725447949531,5.45578384162215,5.97982211806237,5.93598350712884
SCO0275,7.07562770481337,7.37889690701644,6.27094416616856,6.40182764206123,6.70659194512269,6.58996318177952,6.76744881874984,6.50250034052918,6.56901168023383
SCO0276,6.74893823583228,6.74670092076892,6.62530296458637,5.82725447949531,6.38945208908437,6.60486205815886,6.39898115305977,6.69580826940945,6.47753342501261
SCO0277,8.62286529285875,8.92646073301034,8.10037032502973,7.97664367429847,8.03005400617359,8.15312975889933,8.10503547069829,7.92547202135024,8.25686389315325
SCO0278,5.11547721741994,5.55458885167764,4.46669961910134,4.48112668973662,4.55799545312089,4.57826784814715,5.05889368905357,4.68805599368526,4.67556504950206
SCO0279,7.36194377373524,7.31338695355704,6.76524004816138,6.9625747281862,6.89077093024524,6.6566234858486,6.81378119121704,6.78935250427819,6.79297100389495
