gene,ds1_33h,ds1_41h,ds1_45h,ds1_49h,ds1_53h,ds1_57h,ds1_61h,ds1_65h,ds2_33h,ds2_41h,ds2_45h,ds2_49h,ds2_53h,ds2_57h,ds2_61h,ds2_65h,ds1_cluster,ds2_cluster,highlighted,profile_selected,ds1_var,ds2_var,ds1_median,ds2_median
SCO6623,-1.5119038331999999,-0.33841730270000003,-0.7807134234,-1.1082667449,0.9247813819,0.5342230613,1.0368040292,1.2434928317,0.6154733601,0.2124145737,-0.5538554061000001,-2.2137221588,0.9490307497,-0.41498149710000004,0.3104112562,1.0952291222,ds1_3,ds2_2,True,False,29.9064238746,79.0007806401,98.4193222054,6.9476971116
SCO7231,-2.3366193567,0.4384971708,0.9163856337,-0.3779984924,0.5434921543,-0.4668875094,0.5217627714,0.7613676283,2.0430835885,-0.3061028297,0.031043663200000002,-1.8029922724,0.2349748391,-0.3924012479,0.45163065,-0.2592363908,ds1_3,ds2_2,True,False,32.0182094082,88.4465261514,68.1208902377,33.6455893833
SCO7271,-0.588967863,-0.4847093323,-1.8854776603999999,-0.005358441,0.5941722568000001,-0.09443152440000001,0.7509254226000001,1.7138471417,2.3666422048,-0.5700058961000001,-0.5120966355000001,-1.2972974175,0.0999356281,-0.0059583271,-0.2809776834,0.1997581266,ds1_3,ds2_2,True,False,8.0298431968,47.0725995316,59.7116843703,43.7158469945
SCO7453,-1.3960095147,0.23434852490000002,-0.9370690273000001,-1.1021746221,-0.0023814009,0.5380971527,1.1562697087,1.5089191788,-0.1344074897,2.2967220255,0.11071829450000001,-1.1037006659,0.3776628053,-0.7984026244,-0.8305404430000001,0.0819480976,ds1_3,ds2_2,True,False,77.0864946889,44.262295082,40.1871522509,12.1779859485
SCO7516,-1.0738857011,-1.1237946427,-1.2747059043,1.5000552137,1.2006953239,0.0476310335,0.32468643750000004,0.3993182396,1.741622373,-0.13507538530000002,-1.4065441854,-1.2582020752,0.18341305330000002,1.1319629471,-0.2682607416,0.011084014100000001,ds1_3,ds2_2,True,False,53.0222559433,11.4754098361,96.2190187152,85.7142857143
SCO7525,-0.7035792445,-2.2014042486,0.49321359680000004,0.1452565366,0.7814654990000001,-0.3323473068,1.0131744039,0.8042207635,0.6718912302000001,-0.8666339275,-0.8887860368,-1.1696786192,-0.6615158886,0.163223472,1.8172238108,0.9342759592000001,ds1_3,ds2_2,True,False,70.2073849267,36.7681498829,37.6580677795,28.181108509
SCO0072,-0.5792954312,-0.7036244164000001,-0.7851281461,-1.6796009625,0.730349478,0.7163157499,1.0125385881,1.2884451400999999,-0.3137591652,-0.2381974443,-0.18722493110000002,0.1766939639,1.5173929299,-2.1664492406,0.44982272,0.7617211674000001,ds1_3,ds2_3,True,False,96.7627718766,21.3114754098,84.382903389,18.0327868852
SCO0137,-1.6065182379,0.866971488,-1.4255800548,0.6308505239000001,0.3209534893,-0.1714955703,-0.0645339785,1.4493523404,-1.2417617228,-0.3788304102,-0.09985565860000001,-0.2348952897,2.1949591009000002,-0.2395022503,-0.8289602582000001,0.828846489,ds1_3,ds2_3,True,False,32.3469903895,63.3099141296,45.5614567527,60.6557377049
SCO0297,-0.8407746676000001,-1.026528782,-1.0169876489,1.2026965178,1.6650640149,0.7766209350000001,-0.1630810272,-0.5970093419,-1.2824220044,-0.7064982982,-0.7474193039,-0.3820393429,0.2386992447,-0.0223191093,0.7863979280000001,2.1156008859,ds1_3,ds2_3,True,False,28.6545270612,83.2943013271,95.9787556904,30.757220921200002
SCO0382,-1.5787747329,-0.7314436799,-1.0172895299,-0.5063410738,1.0037488909,0.8935906461,0.9595756177,0.9769338619000001,-2.4948690796,0.1410385753,-0.023852926700000002,0.0729880842,0.1809448127,0.3307196067,0.8854760721,0.9075548553,ds1_3,ds2_3,True,False,86.1659079413,89.9297423888,96.3581183612,64.168618267
SCO0383,-1.4617893842,-0.7224289271000001,-1.0427628003,-0.6637410557,1.1134609556,0.9044811298000001,0.9061595657,0.9666205163,-0.7342194031,-1.1002777586999999,-0.7520042307,-0.7753461022,-0.273354023,0.5972868143,1.6562561994,1.3816585041,ds1_3,ds2_3,True,False,84.1552857865,88.9149102264,93.0703085483,29.9765807963
SCO0386,-1.166923267,-0.6645513954000001,-0.9574493395,-1.1677412939,0.9976450949000001,0.9954432511,0.9477859446,1.0157910051,-2.1218974542,-0.2424784979,-0.24769344470000002,-0.39276869600000003,0.2384521386,0.31727158980000003,1.0421636353000001,1.406950729,ds1_3,ds2_3,True,False,71.7374810319,93.6768149883,91.1608497724,29.7423887588
SCO0387,-1.0540923848000001,-0.5998180833,-0.7950636544,-1.4454168049,1.0728113657,0.9578304328,0.8957651149,0.9679840140000001,-0.9879925556,-0.8133387688,-0.7592839144,-0.6485559868,-0.43546636580000003,0.5239786666,1.4342874739,1.6863714508,ds1_3,ds2_3,True,False,84.5725847243,70.9601873536,94.0945877592,71.662763466
SCO0389,-1.2760456097000001,-0.45808075260000003,-0.8025333325,-1.2840230581,1.3240241446,0.9755544168,0.6994402069,0.8216639847,-0.8436235582,-0.8217423261,-0.8204445443,-0.5158069837,-0.2530969164,0.1086282241,1.0033651967,2.1427209078000002,ds1_3,ds2_3,True,False,84.4967121902,82.8259172521,88.3535660091,4.2154566745
SCO0392,-0.9516386371000001,-0.6704162891000001,-0.8780453082,-1.4205101766000001,0.9234554890000001,0.9539926618000001,0.966876794,1.0762854662,-1.9252113945,-0.6490738983000001,-0.4462103717,-0.45989374660000004,0.3655060753,0.8021888776,1.0846579967,1.2280364615,ds1_3,ds2_3,True,False,91.8689934244,93.4426229508,91.0596863935,61.8266978923
SCO0394,-1.0740816921,-0.5387592769,-0.9986195600000001,-1.3048555638,0.8539863435,1.0229629938,0.9979630122,1.0414037434,-2.275734287,-0.41353406940000004,-0.0850334897,-0.30272283580000003,0.42618801100000003,0.7697111191,0.8783409148,1.002784637,ds1_3,ds2_3,True,False,93.4749620637,87.900078064,78.7809812848,13.3489461358
SCO0395,-1.0797953142,-0.6173319439,-0.9753305820000001,-1.2686812961,0.9120600353,1.0030266859,0.9833518023000001,1.0427006126,-2.0713986691,-0.549243377,-0.4937648538,-0.1420005084,0.4905167126,0.44832638760000004,1.0679085184,1.2496557896,ds1_3,ds2_3,True,False,92.8806272129,92.7400468384,83.9529590288,81.1865729899
SCO0398,-1.5038634828,-0.3372094876,-0.9436982316,-1.0274706398,1.0759828298,1.0252999309,0.8018482461,0.909110835,-2.1425892304,-0.09474680810000001,-0.0283060639,-0.1256181426,0.5585993751,-0.1116227557,0.2075697198,1.7367139059,ds1_3,ds2_3,True,False,89.7192716237,87.9781420765,67.0713201821,41.6861826698
SCO0405,-0.8506212851,-0.7202431178,-1.4662497864000001,1.3696772242,1.6413398742,0.028784208300000003,-0.1372854995,0.1345983822,-0.0192636866,-1.1672020219,-0.9833558638000001,-1.3859467282,0.7981112221000001,0.4444893103,0.810530109,1.5026376591,ds1_3,ds2_3,True,False,43.5128983308,22.1701795472,77.5670207385,22.4043715847
SCO0546,-0.9715477084,-1.8025397306,-0.8040807644,1.0622050916,0.6030683205,0.1000488005,0.993639916,0.8192060748000001,-1.0879333767000001,-0.8412002836,-0.6477820638,-0.6524624402,0.0573483797,0.23503291710000002,0.8006849851000001,2.1363118823,ds1_3,ds2_3,True,False,58.9782498735,60.6557377049,77.0106221548,37.7049180328
SCO0560,-1.3413019793,-1.2698179102,-1.1670023717,0.2284545554,0.7974008387,0.9960729635000001,0.924289463,0.8319044405,-1.9051542803000001,-0.4255194391,-0.6552990046,-0.5438582053000001,0.6530458495,1.1636038231999999,1.1853641784,0.5278170781,ds1_3,ds2_3,True,False,88.454729388,43.0132708821,85.8244815377,89.1491022639
SCO0682,-1.1187940739,-0.5301024262,-0.0300982231,-0.7811352912,2.4090458904,0.0998683499,-0.1685226995,0.1197384736,-2.322163525,0.2847560578,-0.7743028484000001,0.1648559847,0.9610009038,0.4593794618,0.5323768168,0.6940971487,ds1_3,ds2_3,True,False,85.2175012645,68.7743950039,94.5245321194,85.4800936768
SCO0705,-0.3032541872,-0.8601073371,-1.5146888496000002,-0.6258535833000001,1.9090989858,0.1498370537,0.48071899560000003,0.7642489219,-1.0556114873,-0.0206866682,0.0305413744,-0.2421208625,-1.3104346702,-0.3832809797,0.9825602138,1.9990330797,ds1_3,ds2_3,True,False,21.3454729388,4.9960967994,99.0136570561,89.6174863388
SCO0884,-1.7693589204,-0.7148762759,-0.1757244132,-0.7102710701,0.1468619115,0.9738790139000001,0.7229700482,1.5265197061,-1.9203969204,-0.8254176126,-0.631064262,-0.0045855471,0.8180360588000001,0.48399037380000004,1.3287151639,0.7507227455000001,ds1_3,ds2_3,True,False,11.2164896308,38.7978142077,61.0520991401,60.9679937549
SCO0913,-0.9470671638,-0.48963248260000003,-1.1214769744,-1.2219517671,1.4437335794,1.1495148537,0.5591323012,0.6277476536000001,-1.6751906819,-0.344182256,-0.9312430914000001,-0.5624808205,0.1043725514,1.150348195,1.0685643184,1.1898117849,ds1_3,ds2_3,True,False,90.2503793627,69.0866510539,54.779969651,35.7533177205
SCO0975,-0.66764946,-0.367752996,-0.5043243519,-1.9219805144,1.3870582378,0.9025706059,0.7363747793000001,0.43570369940000003,-1.3965321227,-1.0287490719,-0.48477635750000003,-0.48013955420000004,0.4844900045,0.0726000314,1.7857297151,1.0473773553,ds1_3,ds2_3,True,False,48.8113302984,61.3583138173,86.0773899848,64.7150663544
SCO1013,-1.0891785379,-1.2126774808,-1.365699811,1.2746617789,1.1156448431000001,0.6254236311,0.27617150430000004,0.37565407230000003,0.023974296500000002,0.4771297572,-2.0634781139,-0.9768669282,0.988703006,1.0459308514,-0.17239771040000001,0.6770048415000001,ds1_3,ds2_3,True,False,88.6949924127,55.893832943,82.9033889732,7.0257611241
SCO1074,-1.7486094219,-0.7863684466,-0.5961360923,0.7851329955,-0.5940749917,0.7637126049,0.9336393772,1.2427039749,-1.8181631545,-1.2690231286,-0.16018156290000002,-0.20127642950000002,0.9146623981,1.0030852969,0.8047110154,0.7261855651,ds1_3,ds2_3,True,False,16.818411735,16.6276346604,83.3965604451,75.0195160031
SCO1082,-1.2031433452,-0.6636609628,-1.6310234644000001,0.3001723173,1.1828322128,0.12706271060000002,0.6569984373000001,1.2307620944,-2.0868171645,-0.5377312007,0.4597173631,0.4916938074,1.3320680403,0.0230137613,-0.5749416182,0.8929970113000001,ds1_3,ds2_3,True,False,19.0440060698,14.3637782982,92.9312089024,91.8032786885
SCO1170,-1.5924286363,-1.4859203127,0.8506850772000001,0.0877423475,-0.3640969845,0.3859607409,1.0482729279,1.0697848399,-1.3945537387,0.0473300973,0.37206292820000003,-0.7314881809,1.0898156765,1.7043853837,-1.1334630121,0.045910845900000004,ds1_3,ds2_3,True,False,5.1466868993,16.237314598,56.7653009611,44.106167057
SCO1198,-1.6686287734,-0.0098740196,-0.1527430512,-0.6466898724,-0.6654005114,1.7203207595999999,0.2876596355,1.135355833,0.42115291800000004,0.2219100082,-1.5926157186,0.2704875231,-1.5912195338,1.4555637002,0.7084147932,0.1063063097,ds1_3,ds2_3,True,False,9.736975215,97.8922716628,61.8487607486,21.6237314598
SCO1223,-1.3211357863,-1.3883249451,-1.1414974691,0.9609113882,0.6295804874,0.7772984197,0.7287587362,0.7544091690000001,-1.0021490511,-1.2798612494000001,-0.3576373993,-1.080103644,0.5512789983,0.5801470321000001,1.1032032457,1.4851220678,ds1_3,ds2_3,True,False,98.8366211431,95.5503512881,80.0581689428,22.9508196721
SCO1290,-1.2825963627,-1.289669628,-1.2514287898,1.1514853816,0.7616202799,0.6804487832,0.6170196023,0.6131207336,-0.6930863650000001,-1.0259752312,-1.4410577162,-0.7437140901,0.8890296737000001,0.9192942626,0.9921109429,1.1033985233,ds1_3,ds2_3,True,False,99.7723823976,99.7658079625,98.2043500253,54.6448087432
SCO1296,-2.1508116617,-0.6810919761,-0.3922401092,1.0087155111,0.1870182513,0.5642403119,0.33615286050000004,1.1280168122,-0.8562929193000001,-1.924733985,0.1433408259,-0.1849785823,1.7561383752,0.381582215,0.4894357818,0.1955082888,ds1_3,ds2_3,True,False,8.9403136065,20.2966432475,87.2787051088,70.8040593286
SCO1388,-1.4680726058,-1.2028518907,-1.1488891043,0.8024728657,0.4325569481,0.7522478104,0.8852442515000001,0.9472917251,-1.6052582103000002,-1.0566820762,-0.5673531354,-0.5438391448000001,0.7409378096,0.917495111,0.8810616226,1.2336380235,ds1_3,ds2_3,True,False,53.5154274153,70.0234192037,97.6353060192,58.8602654176
SCO1453,-1.39070143,-0.9003069401,-0.8067032367,-0.052875638,1.9829702143999999,0.7664319551000001,0.2303200991,0.1708649763,-1.1988931058,-1.2130497926000001,-1.0811390118,-0.0975367446,1.028840965,0.6103719362000001,1.5131648303,0.43824092330000003,ds1_3,ds2_3,True,False,58.5735963581,64.2466822795,73.8619119879,23.8095238095
SCO1463,-1.186335405,-1.0388028401,-1.1843343754,1.8363666146000002,0.6745089714,0.3977791352,0.24856049900000002,0.2522574002,-0.9886133231,-0.2816727243,-1.2272970562,-1.3297194379000001,0.9583086599,0.8888916674,0.9883114408,0.9917907734,ds1_3,ds2_3,True,False,93.5887708649,99.1412958626,95.2706120384,34.1920374707
SCO1477,-2.4320533459,0.6887883202,0.4600566978,0.3388948183,-0.6398643031,0.3703770031,0.6283905892,0.5854102204,-2.3117729807,-0.41384120010000003,0.038905445500000004,0.8327546116000001,0.0673742626,0.0772535124,0.4558890591,1.2534372898,ds1_3,ds2_3,True,False,1.5680323723,36.3778298205,78.4142640364,9.9141295863
SCO1548,-0.9856481299000001,-0.048650338200000004,-0.44119133660000004,-1.632709057,1.4375132537,1.3035882543000001,0.5913325186,-0.22423516500000001,-2.4968182867,-0.1959512098,0.5804516889,0.4585055042,0.8548100947,0.11863701600000001,0.0207090693,0.6596561233,ds1_3,ds2_3,True,False,62.3039959535,72.9117876659,94.3980778958,76.5027322404
SCO1565,-1.2885551459,-1.2156963776,-1.3172805058,1.1551332508,0.7584365093000001,0.6841445683,0.6130454669000001,0.610772234,-0.0705572931,0.2460218934,-1.0738282793,-0.9130864471000001,0.5123088960000001,-1.0623087986,0.24038535360000002,2.1210646752,ds1_3,ds2_3,True,False,99.8861911988,22.6385636222,95.2832574608,63.700234192
SCO1627,-1.0103604705,-0.0647835325,-0.8617896490000001,-0.5086911543,2.3915894758,-0.0043050796,-0.3258693476,0.3842097577,-1.5918369299,-0.3009713999,-1.0707406919,-0.0289926691,0.3194559651,-0.1790170607,1.310291238,1.5418115484000001,ds1_3,ds2_3,True,False,92.8300455235,77.3614363778,33.8138593829,54.1764246682
SCO1629,-0.48156136930000004,0.0269508007,-0.5895363431,-0.634774241,2.4325502061,0.34376126830000003,-0.9841694948,-0.1132208269,-1.5341589021000002,-0.2886116446,0.1303684923,-0.0101213132,2.1306814815,-0.2770055669,0.6019199224,-0.7530724695000001,ds1_3,ds2_3,True,False,89.1881638847,43.1693989071,23.937784522,46.6822794692
SCO1630,-1.1499996659,-1.0464111643,-0.18695512890000002,0.0698985369,2.3535364444,-0.016293147,-0.0506468738,0.0268709986,-0.8737875018,-0.9798883897,-0.2483161904,-0.3920573251,2.3530192457,0.6207963830000001,-0.34889855810000003,-0.13086766360000002,ds1_3,ds2_3,True,False,86.4820435003,39.5784543326,58.5862417805,43.637782982
SCO1643,-0.3742625037,-0.8766958712,-1.9863811721,0.0391007499,1.2043272534,0.3711212936,0.46553846930000004,1.1572517808,-1.5154480286,-1.1089273561,-0.6048378765,-0.5671892981000001,0.6384609177,0.9716209985,0.9440191985,1.2423014447,ds1_3,ds2_3,True,False,10.128983308,78.5323965652,97.6100151745,84.6994535519
SCO1644,-1.1165570948,-0.9594144122,-1.5041827639,1.2367387836,1.1115452009,0.1346640714,0.24435177300000002,0.8528544419,-2.0305500303,0.3096788229,-0.7209863041,-0.5649419990000001,0.15154134900000002,0.6356780175,0.9490642837000001,1.2705158603,ds1_3,ds2_3,True,False,17.1598381386,74.9414519906,98.1411229135,85.2459016393
SCO1648,-0.8442625588,-1.2304956978,-1.4851548853,1.3854392171,1.1149362577,0.4435399391,0.21198564800000003,0.40401208,-1.5065806286,-1.026548951,-0.7387621755,-0.5182669392,0.518899212,0.9628874436,1.1282772096,1.180094829,ds1_3,ds2_3,True,False,81.2847749115,91.1787665886,96.6868993424,67.7595628415
SCO1676,-1.7681146621,-0.5618279199,-0.9501113277000001,1.1162867278,-0.31257690720000003,0.43217824600000004,0.8888106813000001,1.1553551618,-2.3325506816,-0.6096952501,0.13774683840000002,0.20042525700000002,0.8459865012000001,0.1424956665,0.5989081256000001,1.016683543,ds1_3,ds2_3,True,False,3.7303995952999998,33.7236533958,87.4936772888,71.7408274785
SCO1755,-2.0662703911,0.6848510112,0.5383813799,-1.0600864032,1.2902360803000001,0.36933202390000003,0.2142252932,0.029331005700000003,-1.6737052832,-0.0177326797,-0.1866228389,-0.6246808675000001,1.4944685153,-0.6186184131,0.1677566411,1.459134926,ds1_3,ds2_3,True,False,66.8689934244,31.693989071,68.9681335357,5.1522248244
SCO1773,-1.8190590829,-1.261464545,-0.5866815841,0.6946626303,0.5286003389,0.7731878316,0.8393716201,0.8313827912,-1.6066376589,-1.1958282933,-0.7880779134,-0.0329662957,0.6945631005,0.8556418377,0.9997851279000001,1.0735200953,ds1_3,ds2_3,True,False,99.4941831057,99.3754879001,99.1274658574,89.7736143638
SCO1775,-2.0536889053,-0.35494184030000003,-0.4881772191,-0.34684904520000004,0.190028304,0.6986205672,1.1939933491999999,1.1610147896,-1.6879428854,-0.4284729651,0.2151971469,0.7242499779,1.9351033325,-0.33199067990000003,-0.6878191852000001,0.2616752583,ds1_3,ds2_3,True,False,36.4946889226,44.106167057,85.8624178048,39.2661982826
SCO1780,-1.4578043103,0.3999155663,0.0824834111,-0.8926395629,-0.9316735713000001,-0.0179121188,1.2172328258,1.6003977601,-1.8013879437,-0.8057287404,-0.178986207,-0.2824513998,1.5924962023,0.36086816800000004,-0.0364982769,1.1516881976,ds1_3,ds2_3,True,False,0.6196256955,26.8540202966,96.0672736469,34.5042935207
SCO1906,-1.2578043889,-1.2779668348,-1.1726008423,1.4623888113,0.6309391978000001,0.5868702942,0.5205467867,0.5076269760000001,-0.9010235382,-1.0675783886,-0.9926128646000001,-1.0287939484,1.0877749442,0.8731546685,0.9987088303,1.0303702967,ds1_3,ds2_3,True,False,99.4056651492,99.68774395,92.7162367223,29.1178766589
SCO1939,-0.8313650474000001,-1.2646878664,-1.3132291457,1.7801848004,0.2875181788,0.2912716307,0.3052795441,0.7450279056,0.6360130054,-1.0987043233,-1.3658104854,-1.2136649545,0.9686767011,1.357691408,0.43558780340000003,0.2802108454,ds1_3,ds2_3,True,False,9.2817400101,71.4285714286,80.7030854831,22.1701795472
SCO1966,-1.9862086263,-0.9361233258,-0.5852014735000001,0.3267181206,0.4895465204,0.7843518695,0.7855102425,1.1214066724,-1.8223497488,-0.6949162146,-1.0088484922,0.0029847977,1.0493014155,0.8376505208,0.9543203445,0.6818573772000001,ds1_3,ds2_3,True,False,41.3631765301,51.600312256,83.7632776935,52.8493364559
SCO2065,-1.1657198623,-0.1704866733,-0.9087354744,-1.4810078722,1.1152474009,1.0079486089,0.6453322858,0.9574215866,-1.6315487379,-0.7132388940000001,-0.4044357993,-0.6176358941,-0.0112463408,0.679872593,1.0476928304,1.6505402427,ds1_3,ds2_3,True,False,55.1466868993,91.5690866511,86.9752149722,51.3661202186
SCO2113,-0.5769296155,-1.2290207769000001,-1.1324441393,-0.6205311519000001,1.8561004302000002,0.7860821293,0.5128169961,0.40392612800000005,-1.4529228159,-1.0515283737,-0.9447969740000001,-0.3376006918,0.5726042527,1.0147819394,1.1100221815,1.0894404817,ds1_3,ds2_3,True,False,98.1664137582,97.5800156128,71.7754172989,73.2240437158
SCO2161,-0.61747631,-1.0559774575,-1.3846920097,-0.5458625067,1.7169766588000002,0.3312195753,0.6771440351,0.8786680147,0.269649684,-1.1041623392,-0.9242356606000001,-1.0107737535,-0.7584382368,1.094413366,0.9951940148,1.4383529253,ds1_3,ds2_3,True,False,36.6337885685,22.4824355972,98.7101669196,88.212334114
SCO2168,-0.43163115830000004,-0.8418127326,-1.6661222975,-0.6104738518,0.1720942373,0.8543952552,1.3412821001,1.1822684474,-1.6836401006,-0.7269073644,-0.7133396093000001,-0.47837628120000003,0.4368928768,0.7469838698,0.8729588269,1.545427782,ds1_3,ds2_3,True,False,31.4871016692,55.8157689305,97.9640870005,86.0265417642
SCO2179,-1.6172555198,-0.4248459086,-0.7443820756,0.6908523608,-0.884469111,0.49927701080000003,1.0618006559,1.4190225875,-1.8514122342000001,-0.5496177341,-0.1649659969,-0.80143486,0.298908585,0.8916876753,0.6719296735,1.5049048913,ds1_3,ds2_3,True,False,23.6469398078,18.7353629977,94.0440060698,91.1787665886
SCO2257,0.3775770419,-0.4195772478,-1.8255651664,-1.2477592496,1.0629203207,0.6768167588,1.046818918,0.3287686245,-1.6892502171000001,-0.8255557258,-0.1823504767,-0.0593345168,-0.6734590671,1.3171798495,0.9942946846,1.1184754694,ds1_3,ds2_3,True,False,20.1062215478,92.2716627635,50.4299443601,55.6596409055
SCO2338,-1.935107392,0.9507381811000001,-1.3105666877,0.8054501151,-0.0665351839,0.26402633400000003,0.841393657,0.4506009764,-2.2933123157,-0.1924909756,-0.13034683360000002,-0.0065564539,1.481350889,0.3707219507,0.2152298893,0.5554038498,ds1_3,ds2_3,True,False,23.7481031866,48.1654957065,49.4941831057,30.9133489461
