"gene","ds1_PM","ds1_MM","ds1_BN","ds1_SN","ds1_PMN","ds2_PM","ds2_MM","ds2_BN","ds2_SN","ds2_PMN","ds1_cluster","ds2_cluster","ds1_var","ds2_var","ds1_median","ds2_median"
"ENSG00000166986",-0.8293515004,-0.7438679179,-0.6390741192,0.4340978377,1.7781956998,1.3190210825,0.4767033635,0.4359712569,-1.5357487297,-0.6959469732,"ds1_2","ds2_3",71.3790112749,39.1153512576,64.960971379,73.5761780862
"ENSG00000167110",-1.1125458487,-0.7430330191,-0.2337419251,0.3472087164,1.7421120764,0.8844109239,-1.3216842907,0.7835878312,0.7747328485,-1.1210473128,"ds1_2","ds2_3",58.1381902284,29.6039317722,52.7609135588,31.1361665221
"ENSG00000167491",-1.0239583763,-1.0011671047,-0.2868271197,0.8442540993,1.4676985014,1.2037621582,0.9890014572,0.0573238557,-0.9870220959,-1.2630653752,"ds1_2","ds2_3",66.7533969355,55.5073720729,62.1566926857,19.9479618387
"ENSG00000167671",-1.252186523,-0.7919325483,0.1811223517,0.2115372304,1.6514594892,1.0912279286,-0.1417447975,0.4026973994,-1.8407294221,0.4885488915,"ds1_2","ds2_3",25.0072275224,22.6944203527,39.4333622434,16.1318300087
"ENSG00000167978",-0.5369461818,-0.6360012096,-0.877117843,0.1775446184,1.872520616,1.5869606863,0.7749003531,-0.6948028885,-0.7672239865,-0.8998341644,"ds1_2","ds2_3",78.0572419775,74.9349522984,79.011274935,34.8366579936
"ENSG00000168297",-0.1365605512,-1.2501516908,-0.2160165014,1.8229903122,-0.2202615688,1.7401586697,-0.3053508156,-1.2165417767,-0.5420387727,0.3237726953,"ds1_2","ds2_3",60.4509973981,36.2532523851,67.3894189072,39.2888117953
"ENSG00000168374",-0.779423484,-0.8348080646,-0.6375238232,0.5118920283,1.7398633435,1.8317163366,0.1928853087,-0.9176683218,-0.8299125696,-0.2770207539,"ds1_2","ds2_3",81.7288233594,32.5816710032,64.4984099451,81.757733449
"ENSG00000168397",-1.5028769837,-0.0712758346,0.7473703838,-0.5447145806,1.3714970151,1.1445222704,1.0784100157,-1.1205116077,-1.1273564454,0.024935767,"ds1_2","ds2_3",26.9731136167,45.9670424978,56.4324949407,26.1636311073
"ENSG00000168404",-1.4456548539,-0.8169150973,0.1670259347,0.9498390168,1.1457049997,1.2670171976,-0.715687626,0.1319034094,0.8054790766,-1.4887120577,"ds1_2","ds2_3",61.7230413414,21.8271176641,68.8638334779,63.8045677942
"ENSG00000168883",0.7949360213,-0.7776057173,-1.0831608503,-0.4726122666,1.5384428128,0.8835797815,1.0021689878,0.5253902704,-1.0788544475,-1.3322845922,"ds1_2","ds2_3",13.8479329286,63.8623879734,35.3570396068,56.8083261058
"ENSG00000168961",-0.6012005332,-1.0002459904,-0.8183526864,1.0673326909,1.3524665191,1.6456021805,-0.5897836531,-0.6135764369,0.6361664296,-1.0784085201,"ds1_2","ds2_3",64.0647586008,80.3700491472,27.8115062157,19.6588609425
"ENSG00000169217",-1.017095875,-0.5119909013,-0.4529534015,0.1152424686,1.8667977093,1.4226230126,0.7327950508,0.0474059708,-1.028299131,-1.1745249033,"ds1_2","ds2_3",49.7542642382,65.6837236195,49.8988146863,19.5721306736
"ENSG00000169223",-0.7312153162,-1.0696008631,-0.4808291013,0.6473001294,1.6343451511,1.5475413188,0.5600829269,-0.2497197786,-0.427375465,-1.4305290021,"ds1_2","ds2_3",60.0462561434,8.5862966175,76.4382769587,85.8918762648
"ENSG00000169375",-0.2759853382,-0.6813156275,-0.9579866474,0.033593112,1.881694501,1.2197586823,0.9221287285,-0.2034600236,-1.5781968691,-0.3602305181,"ds1_2","ds2_3",43.1338537149,45.880312229,40.6764960971,39.4911824227
"ENSG00000169895",-1.1086034987,-0.901964746,-0.3450164196,0.9988621857,1.3567224786,1.724728459,0.3388888481,-0.4829728067,-1.2529153982,-0.3277291022,"ds1_2","ds2_3",62.9661751951,35.7906909511,42.6423821914,9.9739809193
"ENSG00000169925",0.2010546987,-1.0537765483,-0.9899707801,0.156058204,1.6866344257,0.8713825031,1.058220578,-0.2999357189,-1.7375992121,0.1079318499,"ds1_2","ds2_3",11.1014744146,77.5368603643,18.5313674472,24.197745013
"ENSG00000170144",0.3340297492,-0.898876145,-1.1843587173,0.1170139586,1.6321911545,0.9142982705,1.2604167449,-1.3433724425,0.0454108893,-0.8767534622,"ds1_2","ds2_3",46.3717837525,58.6585718416,57.935819601,14.194854004
"ENSG00000170266",0.6848287601,-0.0493454437,-1.4605938642,-0.6010611359,1.4261716836,1.3075494159,1.0081102713,-0.220422123,-1.1709720718,-0.9242654925,"ds1_2","ds2_3",18.9071986123,17.8375252963,50.5926568372,64.7007805724
"ENSG00000170581",-0.7921513762,-0.6293803435,-0.7488731054,0.3571100077,1.8132948174,0.7673161198,0.6502172948,0.3773362815,0.1597506039,-1.9546203,"ds1_2","ds2_3",74.5880312229,97.2246313964,64.5273200347,85.5160450997
"ENSG00000170876",-0.9344729784,-0.7715931605,-0.5705811506,0.5841215349,1.6925257547,1.1029896375,-0.5158270485,-1.6644144242,0.2498135377,0.8274382976,"ds1_2","ds2_3",78.4041630529,20.150332466,46.256143394,65.9439144261
"ENSG00000170889",1.1358387932,-1.1039993604,-1.2913957421,0.5070760005,0.7524803088,1.2965502713,0.6731366489,0.3359997559,-0.9350669784,-1.3706196977,"ds1_2","ds2_3",87.6843018213,88.4070540619,98.2075744435,93.8710610003
"ENSG00000171302",-0.8115968294,-0.7243523461,-0.5961727666,0.2952723134,1.8368496287,0.526077051,1.6387110173,-0.1664341015,-0.9171418084,-1.0812121583,"ds1_2","ds2_3",71.4368314542,31.9456490315,41.0234171726,5.3772766696
"ENSG00000171428",-1.202915899,-0.2271527344,-0.4650389219,0.0845886992,1.8105188561,0.6887704504,0.2676826323,1.3104237933,-1.4227180358,-0.8441588402,"ds1_2","ds2_3",5.7531078346,10.0607111882,13.0673605088,21.1332755132
"ENSG00000171720",-0.4170471532,-1.3203412361,-0.0920435126,0.0777905832,1.7516413186,1.2368847401,1.1042161768,-1.0556089023,-0.2488756225,-1.0366163921,"ds1_2","ds2_3",12.8071697022,53.8594969644,47.1812662619,0.9251228679
"ENSG00000172725",0.1774988086,-0.8477959954,-1.1328159696,0.0827600299,1.7203531264,1.6452868786,0.4098215514,-1.1069207,-0.9485798825,0.0003921525,"ds1_2","ds2_3",40.2717548424,24.2844752819,27.5513154091,64.12257878
"ENSG00000172775",-1.1627089634,-0.6281673571,-0.438072092,0.5771191246,1.6518292879,1.4016695336,1.0102351907,-0.7776181411,-1.0102897215,-0.6239968616,"ds1_2","ds2_3",75.1373229257,55.3050014455,78.8956345765,4.8279849668
"ENSG00000173020",0.9275165455,-1.3752203972,-0.8310522348,0.0310091026,1.2477469838,1.8662739671,0.1719794763,-0.5082947543,-0.9362892786,-0.5936694105,"ds1_2","ds2_3",72.3908644117,30.3266840127,92.2810060711,87.01936976
"ENSG00000173171",-1.7850418735,-0.4229282169,0.8076980439,0.7317603896,0.6685116568,1.7705115817,0.1935617733,-1.1916700281,-0.1522768109,-0.620126516,"ds1_2","ds2_3",63.1974559121,44.4058976583,76.2069962417,5.6663775658
"ENSG00000173230",-0.843211456,-0.8083211095,-0.4531147067,0.2727313013,1.8319159709,1.2095919009,0.5968450413,0.4725970561,-1.5639680976,-0.7150659007,"ds1_2","ds2_3",54.6689794738,83.8970800809,48.6845909222,41.1968777103
"ENSG00000173442",-0.6856604384,-0.7763313104,-0.6902503716,0.3229076734,1.829334447,0.6578962231,0.6730335742,0.4282734388,0.2120444363,-1.9712476725,"ds1_2","ds2_3",84.9089332177,39.2599017057,61.1159294594,30.0086730269
"ENSG00000173473",0.0218371111,-0.8527370382,-0.9132210434,-0.1070746,1.8511955705,1.4022081863,0.8610426241,-0.1479470202,-1.1866372019,-0.9286665882,"ds1_2","ds2_3",39.2309916161,93.0326684013,36.8025440879,14.9176062446
"ENSG00000173812",-1.3276756219,-0.6641845155,-0.1988148391,0.6727971906,1.5178777858,1.3914805523,0.323569315,0.0501104909,-1.7188451384,-0.0463152198,"ds1_2","ds2_3",95.5767562879,72.9401561145,97.7161029199,34.0271754842
"ENSG00000173821",-0.9422245619,-0.7399260594,-0.6003842877,0.5938744496,1.6886604593,0.9081532787,-0.0581625572,-0.0453222653,0.9844020427,-1.7890704989,"ds1_2","ds2_3",90.1127493495,32.8707718994,75.1084128361,70.4249783174
"ENSG00000173992",1.2707310326,-1.2569427956,-1.0493882654,0.2280690954,0.8075309329,1.6768795622,-0.3450551129,-0.9957825439,-0.8825022146,0.5464603092,"ds1_2","ds2_3",6.0132986412,23.1569817866,25.9901705695,16.0161896502
"ENSG00000174231",0.2204071676,-0.7199819925,-0.8625068664,-0.4940113338,1.8560930252,1.5179896039,0.5828742422,0.0317643179,-0.8651863051,-1.2674418589,"ds1_2","ds2_3",60.8846487424,54.2931483088,68.1410812374,90.9800520382
"ENSG00000174243",0.3462244637,-0.606081019,-0.7560581366,-0.8006925656,1.8166072576,1.0442206209,0.8336593914,0.23171328,-0.3707892119,-1.7388040805,"ds1_2","ds2_3",13.5010118531,88.8985255854,53.1367447239,56.1144839549
"ENSG00000174720",-1.1967936912,-0.6606952954,0.0018500184,0.0883359599,1.7673030083,1.2683365426,1.0135780947,-0.165282416,-0.8385462271,-1.2780859942,"ds1_2","ds2_3",54.119687771,84.3307314253,54.8713501012,8.9621277826
"ENSG00000174749",-0.7299737135,-0.6198305613,-0.8122061673,0.3440774706,1.8179329715,1.4941295873,0.893457965,-0.5908167074,-0.8433739464,-0.9533968984,"ds1_2","ds2_3",55.5073720729,75.5998843596,45.6201214224,6.562590344
"ENSG00000175029",-1.2280034671,-0.7457552172,-0.3047872017,0.7877934092,1.4907524768,0.5796163243,1.163491989,0.6169836534,-0.9111171508,-1.4489748159,"ds1_2","ds2_3",57.9936397803,59.843885516,58.398381035,34.4897369182
"ENSG00000175104",-1.3163967508,-0.480325655,-0.1825644878,0.2670547798,1.7122321139,0.5492199916,1.3350278199,-0.1644216006,-1.6995923777,-0.0202338332,"ds1_2","ds2_3",13.4721017635,52.0670714079,24.0242844753,4.6256143394
"ENSG00000175166",0.1781107995,-1.1328683926,0.2978271866,-0.9716128589,1.6285432655,1.8706103768,-0.0342394838,-0.7990563551,-0.9206166525,-0.1166978855,"ds1_2","ds2_3",32.9864122579,0.2891008962,71.0899103787,90.0260190807
"ENSG00000175467",-0.4797232002,-1.1367883976,-0.4327620522,0.2531014888,1.7961721612,1.3273090366,1.1049990509,-0.782416413,-0.6766537153,-0.9732379591,"ds1_2","ds2_3",27.7247759468,66.0017346054,37.6987568661,35.7328707719
"ENSG00000175550",-0.7877507577,-1.1038875129,-0.3689745275,0.6457685836,1.6148442145,1.4260589568,0.3784661387,0.395730975,-1.4508079757,-0.7494480948,"ds1_2","ds2_3",48.626770743,37.1494651633,51.0263081816,52.5151777971
"ENSG00000176986",-0.6549799221,-0.8872537632,-0.4040899634,0.044074775,1.9022488736,1.2043349005,0.8869671082,-0.4660431416,-0.0300256406,-1.5952332266,"ds1_2","ds2_3",27.3200346921,5.6952876554,46.5163342006,66.0595547846
"ENSG00000177302",-0.460625338,-0.9674096729,-0.6834184389,0.2955411474,1.8159123025,0.9193041431,0.125545858,-1.9332189165,0.3842549748,0.5041139407,"ds1_2","ds2_3",47.2679965308,39.6646429604,47.4125469789,5.117085863
"ENSG00000177565",-0.71377346,0.442024681,0.5063969311,-1.5335115459,1.2988633938,1.4664453157,0.5159064549,0.2015065481,-0.8107217635,-1.3731365552,"ds1_2","ds2_3",13.6455623012,57.6178086152,73.662908355,49.233882625
"ENSG00000178307",-1.0673665651,-1.01091471,1.6366305522,0.3978745357,0.0437761872,1.6577292478,-0.2545831679,-0.2056538187,-1.4436821638,0.2461899027,"ds1_2","ds2_3",1.3876843018,71.2922810061,24.0821046545,13.4142815843
"ENSG00000178913",-1.1079442076,-0.5346990602,-0.3407064793,0.1539286312,1.8294211159,1.1924792342,-0.3495655362,-1.680740329,0.044792729,0.7930339021,"ds1_2","ds2_3",82.7984966753,18.7337380746,79.1847354727,3.6426712923
"ENSG00000178950",-1.3532904664,-0.5368355825,0.0390038413,0.1621593559,1.6889628518,0.4600118588,1.6833812527,-0.7455687454,-1.1581438318,-0.2396805343,"ds1_2","ds2_3",54.350968488,0.0578201792,63.3130962706,63.7467476149
"ENSG00000179387",-1.5285665395,0.0714815702,0.1673133023,-0.3034351833,1.5932068503,0.1629337581,0.9739077787,-1.8066865403,0.8528480804,-0.1830030769,"ds1_2","ds2_3",13.587742122,36.5423532813,34.9812084417,37.4963862388
"ENSG00000180182",0.0672255679,-0.3271781235,-1.2613568788,-0.2738071781,1.7951166124,1.0443267411,0.3988964652,0.9452556514,-1.1476594197,-1.240819438,"ds1_2","ds2_3",9.3379589477,77.6814108124,30.8181555363,30.153223475
"ENSG00000180233",0.1410455483,-0.1705361431,-1.2660662158,-0.4722363691,1.7677931797,0.6627667934,0.6404370677,-1.2385109668,1.1110210659,-1.1757139602,"ds1_2","ds2_3",7.7768141081,62.3879734027,22.6655102631,9.3379589477
"ENSG00000180957",-0.2299286177,-0.5767006048,-0.8395087489,-0.3071719606,1.953309932,1.9495973703,-0.7028021867,-0.6561353748,-0.0715151984,-0.5191446104,"ds1_2","ds2_3",17.5195143105,27.8115062157,17.635154669,52.3272622145
"ENSG00000181789",-0.0265054783,-1.1722820144,-0.7979434535,0.2930742752,1.703656671,1.5115833816,-0.4100602053,-0.0439024109,-1.5252435328,0.4676227673,"ds1_2","ds2_3",50.2746458514,3.8450419196,62.5903440301,83.0008673027
"ENSG00000182179",-0.4412387831,-1.2393249465,-0.5421397156,1.6139754583,0.6087279869,1.7209247744,0.3072727285,-0.3076339992,-1.2899288912,-0.4306346125,"ds1_2","ds2_3",38.2191384793,44.348077479,62.9083550159,73.8652789824
"ENSG00000182934",-0.7359350252,-0.8490009778,-0.1183057034,-0.2144665222,1.9177082286,1.3925031107,0.9250930909,-0.2663864103,-0.9022247185,-1.1489850728,"ds1_2","ds2_3",59.6704249783,88.9563457647,64.8742411101,68.1989014166
"ENSG00000182944",-1.4485490411,-0.6061783391,-0.0143105681,0.5909033248,1.4781346235,1.4258329806,0.800553036,-0.2196551512,-0.6397843691,-1.3669464963,"ds1_2","ds2_3",46.1115929459,32.1769297485,82.6250361376,79.1847354727
"ENSG00000183020",-1.44003676,0.5969749576,0.8508010689,-0.9646044101,0.9568651436,1.0834516447,1.2063054544,-0.7287958721,-0.2230237607,-1.3379374662,"ds1_2","ds2_3",2.9199190517,2.6886383348,27.6091355883,52.7609135588
"ENSG00000183291",-1.2576274501,-0.6277140556,-0.3520040971,0.6728120028,1.5645336,1.3275350966,0.8843735566,-0.0015837188,-1.1850477411,-1.0252771932,"ds1_2","ds2_3",61.8386816999,49.7542642382,77.5368603643,38.9997108991
"ENSG00000185000",-1.6765237407,-0.6347759268,0.8278048263,0.7602996092,0.723195232,0.3354888046,0.4752758065,-0.6615956455,-1.5259158856,1.37674692,"ds1_2","ds2_3",51.8068806013,33.0153223475,66.4932061289,22.9257010697
"ENSG00000185627",-1.1810998259,-0.5633188647,-0.378621208,0.3941850136,1.7288548851,1.2940481149,0.7902477309,-0.2034869714,-1.6077948932,-0.2730139813,"ds1_2","ds2_3",53.2523850824,3.0933795895,63.284186181,81.7866435386
"ENSG00000185728",-1.2287890338,-0.6315802452,-0.3057031057,0.5121619821,1.6539104025,1.5749970355,-0.8416468838,-0.3959415004,-1.0623829285,0.7249742772,"ds1_2","ds2_3",70.1358774212,23.6484533102,69.615495808,15.0910667823
"ENSG00000185787",-1.1349228259,-0.7155361504,-0.0942014101,0.1660323941,1.7786279923,1.3700097311,0.7096784076,0.1503852244,-1.3497711874,-0.8803021757,"ds1_2","ds2_3",75.802254987,72.9112460249,88.089043076,28.013876843
"ENSG00000185883",-1.7452602615,-0.0937948294,0.801273819,-0.0994678492,1.1372491211,0.6095533145,1.0660197128,0.1595289824,-1.8616901735,0.0265881637,"ds1_2","ds2_3",43.9433362243,63.7467476149,56.259034403,63.8334778838
"ENSG00000185973",-0.6576070028,-0.6115557471,-0.6547045153,-0.0164021913,1.9402694565,0.1407168334,1.5568358602,-1.5444003636,0.2058778808,-0.3590302107,"ds1_2","ds2_3",46.0826828563,10.9858340561,25.3541485979,7.9791847355
"ENSG00000186432",-1.1111202363,-0.7125136425,-0.2602423578,0.328236514,1.7556397227,0.8494241976,0.7617826687,-0.1127582393,-1.8812086627,0.3827600358,"ds1_2","ds2_3",54.4666088465,12.286788089,47.8461983232,63.9202081526
"ENSG00000187555",-1.2167433056,-0.2883807487,-0.2493061667,-0.0807008584,1.8351310795,1.144576283,0.8626702414,0.3173098033,-1.4299333671,-0.8946229605,"ds1_2","ds2_3",58.629661752,38.8840705406,74.8482220295,71.3790112749
"ENSG00000187608",-0.8079838188,-0.7564426494,-0.7089549092,0.5500868361,1.7232945413,0.7286373349,-1.1055801992,-0.3677962764,1.5627870943,-0.8180479536,"ds1_2","ds2_3",76.8141081237,74.501300954,16.5365712634,38.5082393755
"ENSG00000196199",-1.0163099998,-0.5629254273,-0.2632228591,-0.0492388898,1.891697176,0.4951252637,1.2636905751,-0.845005703,-1.4634779623,0.5496678264,"ds1_2","ds2_3",43.2784041631,21.5958369471,38.9708008095,10.6967331599
"ENSG00000196235",-0.6991543877,-0.4482935494,-0.4493358455,-0.3918715479,1.9886553305,1.4633686432,0.5896638365,0.082954696,-1.4017200366,-0.7342671391,"ds1_2","ds2_3",44.6660884649,35.5305001446,44.1746169413,55.7675628794
"ENSG00000196455",0.0421846423,-1.1459274245,-0.9060413122,0.3550675013,1.6547165932,1.8174192776,-0.0451732144,-0.2154512067,-0.3111061833,-1.2456886732,"ds1_2","ds2_3",10.2630818156,41.832899682,19.8323214802,40.7921364556
"ENSG00000196497",0.0103772181,-1.0049472637,-0.6218466301,-0.2634442749,1.8798609505,1.7701159669,-0.0306936494,-0.5400259445,-1.2534731911,0.0540768181,"ds1_2","ds2_3",24.197745013,74.2989303267,16.6811217115,13.4721017635
"ENSG00000196504",-1.5028642558,-0.8831244197,0.5890878814,0.9028958483,0.8940049457,1.0937574881,0.6177226272,0.4049489603,-0.3445992224,-1.7718298532,"ds1_2","ds2_3",20.7574443481,63.5154668979,73.2870771899,60.1329864123
"ENSG00000197323",-1.5267151415,-0.4573859199,-0.0435866986,0.5653573302,1.4623304298,1.2721927801,0.5651632753,0.4923401175,-0.9346578587,-1.3950383142,"ds1_2","ds2_3",56.9817866435,86.0653368025,61.4339404452,28.8233593524
"ENSG00000198160",-1.2930477978,-0.5859406467,-0.2238890441,0.4499706318,1.6529068569,0.9829025646,1.3412092018,-1.1462365736,-0.2516638516,-0.9262113412,"ds1_2","ds2_3",66.5221162186,51.835790691,78.779994218,11.5929459381
"ENSG00000198431",-0.5906985727,-0.7696909906,-0.6279802806,0.0756305077,1.9127393363,0.8022579326,1.096636666,0.1630147855,-0.3233314668,-1.7385779173,"ds1_2","ds2_3",73.6918184446,76.871928303,65.1344319167,29.4882914137
"ENSG00000198604",-1.0108217333,-0.5251303443,-0.2957957478,-0.0683344933,1.9000823187,1.1876738451,0.7705894143,0.377770234,-0.9186313009,-1.4174021926,"ds1_2","ds2_3",82.2202948829,95.5189361087,87.9444926279,53.9462272333
"ENSG00000198730",-1.5147901247,0.2285913215,0.6885608953,-0.7012948508,1.2989327587,0.7199341181,0.8645542615,-0.2806989629,0.5324860296,-1.8362754464,"ds1_2","ds2_3",6.9384215091,79.9074877132,33.1887828852,28.3897080081
"ENSG00000198833",0.2344395701,-0.767316053,-1.0898915862,-0.1508301802,1.7735982493,0.8313203573,1.0032064665,-0.462090305,-1.7223564741,0.3499199552,"ds1_2","ds2_3",53.3680254409,54.0907776814,60.1618965019,8.8464874241
"ENSG00000198900",-0.8576519565,-0.911818135,-0.5426654843,0.6736004201,1.6385351557,1.4297320467,0.1444343065,-1.115969383,0.661026537,-1.1192235073,"ds1_2","ds2_3",39.9826539462,5.5218271177,31.4830875976,77.1032090199
"ENSG00000204120",-0.8024004228,0.3840395646,-0.5583468213,-0.8193038096,1.7960114891,1.728655704,0.4236919302,-0.3942063136,-1.1352986213,-0.6228426993,"ds1_2","ds2_3",36.3399826539,52.67418329,59.005492917,23.8219138479
"ENSG00000204264",-1.1032504057,-0.6562854807,-0.4897487468,0.5849046976,1.6643799356,1.0784139473,0.6414355696,-0.5957874607,0.5422477676,-1.6663098237,"ds1_2","ds2_3",82.7406764961,18.0398959237,75.4553339115,83.2321480197
"ENSG00000204351",-0.9761021452,-0.7136623936,-0.3966409774,0.2673024628,1.8191030533,1.2431923815,0.6893016012,0.4185249675,-1.0331581414,-1.3178608088,"ds1_2","ds2_3",71.986123157,76.1491760624,58.8320323793,48.0196588609
"ENSG00000204435",-0.8559823755,-0.4398866168,-0.6092560322,-0.0189956035,1.9241206281,1.6580796424,0.4060090886,-0.1167609089,-1.2705246413,-0.6768031807,"ds1_2","ds2_3",49.6097137901,16.6233015322,72.4486845909,58.7163920208
"ENSG00000204463",-1.1813425325,-0.4882550321,0.2305889234,-0.3476162579,1.7866248991,1.4403088092,0.7897273625,-0.0891493128,-1.1035746507,-1.0373122083,"ds1_2","ds2_3",46.7476149176,14.3683145418,77.479040185,56.9817866435
"ENSG00000204560",-1.5315549798,-0.5447979329,-0.0618499504,0.885045193,1.2531576701,0.6425204323,0.9174701535,0.0764997458,-1.9138074638,0.2773171322,"ds1_2","ds2_3",22.2029488291,30.7892454467,41.7750795027,9.1355883203
"ENSG00000204569",-1.2106777393,-0.8609851906,-0.2220284808,0.9089832211,1.3847081897,1.9533272397,-0.2830917673,-0.2157890402,-0.720165449,-0.7342809832,"ds1_2","ds2_3",87.1928302978,60.7111882047,86.6146285053,2.9488291414
"ENSG00000205302",-1.0023513892,-0.3834493972,-0.5881652847,0.1054931532,1.8684729179,1.1883834354,1.2301420219,-0.7647096087,-1.0740528214,-0.5797630272,"ds1_2","ds2_3",55.0448106389,2.3706273489,60.9713790113,72.0439433362
"ENSG00000205744",-1.7407081917,-0.4351531836,0.4694423767,0.6248811683,1.0815378304,0.5814280192,1.0074342622,-0.3098949727,0.5295125141,-1.8084798227,"ds1_2","ds2_3",36.5134431917,19.8323214802,43.0760335357,14.6863255276
"ENSG00000214253",0.6630814808,-1.4485889994,0.0781008132,-0.6964397329,1.4038464382,1.6727757042,0.200102361,-1.0398452698,-1.0221278591,0.1890950637,"ds1_2","ds2_3",15.3512575889,74.6458514021,52.9343740966,51.7779705117
"ENSG00000214753",0.0978952853,-0.082079469,-1.0700372268,-0.7541013022,1.8083227127,1.4618001649,0.4888578971,0.3002316593,-1.1058627669,-1.1450269543,"ds1_2","ds2_3",5.8398381035,31.4252674183,27.0020237063,89.4478172882
"ENSG00000215301",-1.0164439784,-0.8597954845,-0.4750783757,0.8310242493,1.5202935893,1.4040369917,0.2837741508,0.3204492871,-1.6479118685,-0.3603485611,"ds1_2","ds2_3",94.8250939578,47.3836368893,94.2179820757,67.707429893
